year,code,title,genre,directors,actors,story,,,,,,,,,,,,,,,,,,,,
2015,141708,WORKING!!! 3기,애니메이션, 코미디,카마쿠라 유미,후쿠야마 쥰, 아스미 카나, 후지타 사키,훗카이도 어떤 곳에 존재하는, 패밀리 레스토랑 '와그나리아' 언제나처럼 떠들썩한 가게에, 이전에 도와준 적이 있던 미아 여자아이가 찾아온다! 타카나시는 매우 기뻐하지만 타네시마는...?,,,,,,,,,,,,,,,
2015,131388,가름워즈: 마지막 예언자,액션, SF, 스릴러,오시이 마모루,랜스 헨릭슨, 케빈 두런드, 멜라니 생피에르,진화된 고도의 문명과 첨단 기술로 무장한 신비의 행성 아눈.  클론 기술로 영원한 삶을 얻은 가름(GARM)종족은  끝없는 전쟁으로 세상을 황폐화시키고, 그 결과 세 부족만 남겨졌다.     최정예 전투기 함대로 하늘을 지배하는 콜럼바족,  막강한 탱크 부대와 포병대로 땅을 지배하는 브리가족,  뛰어난 과학기술 때문에 브리가족에게 지배당하는 쿰탁족.     지옥 같은 전쟁이 계속되던 어느 날,  콜럼바족 여전사 ‘카라’는 쿰탁족 원로 ‘위드’와 브리가족 특공대 ‘스켈리그’, 그리고 정체불명의 소녀 ‘나시엔’을 만난다.  아눈 행성과 가름족의 존재 뒤에 거대한 비밀이 있음을 알게 된 그들은 진실을 찾아 험난한 여행을 떠나는데….,,,,,,,,,,,
2015,131454,가면,,부성철,수애, 주지훈, 연정훈,실제 자신을 숨기고 가면을 쓴 채 살아가는 사람들의 얘기를 다룬 드라마,,,,,,,,,,,,,,,,,,
2015,143321,가면무도회,공연실황,안드레아 바티스토니,프란체스코 멜리, 루카 살시, 후이 헤,보스톤의 총독인 리카르도는 자신의 충직한 비서관이자 친구인 레나토의 아내 아멜리아를 사랑한다. 상관과 아내의 관계를 알아차린 레나토는 자신이 밝혀 내려던 음모에 오히려 자신이 가담하게 되고 결국 가면무도회에서 리카르도를 칼로 찌르지만, 리카르도는 아멜리아의 결백과 레나토의 사면을 선언하며 숨을 거둔다.,,,,,,,,,,,,,,,,,
2015,130953,가슴 노출을 허하라!,코미디, 드라마,리나 에스코,모니크 콜맨, 롤라 커크, 자크 그레니어,실제 사건에 영감을 받은 영화. 미국의 낡은 검열법에 항의하기 위해 웃옷을 벗고 뉴욕의 거리로 나온 젊은 여성들에 대한 이야기. 액티비스트인 리브와 위드는 대중 홍보와 선전 행위, 그래피티를 통해 체제를 바꾸고자 한다. 언론?종교?집회의 자유를 보장하는 수정 헌법 제1조로 무장한 변호사들이 그들을 돕는다. 이 영화는 폭력이나 살인 행위는 미화하면서 여성의 신체 이미지는 검열하는 미디어 지배 사회의 모순을 파헤친다. 폭력과 가슴 중 무엇이 더 음란한가?    * 2015 서울국제여성영화제 공식초청,,,,,,,,,,,,,,,,
2015,135008,가위 : 수면마비의 기억,다큐멘터리,로드니 에스쳐,시에그프리드 피터스, 스티븐 이베트,“이건 악몽이 아니에요. 진짜에요. 확실하다니까요.” 대본이 없는 리얼 호러 다큐!  [룸 237] 을 통해 뛰어난 연출력을 인정받은 감독 ‘로드니 에스쳐’. 이번에 그는 극심한 가위눌림에 시달리는 8명의 꿈을 관찰하고 탐험한다. 그는 이 과정에서 악몽과 가위눌림에 지속적으로 시달리는 사람들의 입을 통해 충격적인 사실들을 발견하고 이들의 기억을 하나씩 파헤쳐 나간다. 그리고 마침내 가위는 누구에게나 찾아올 수 있는 현상이며 전염성을 가지고 있다는 것을 관객들에게 강하게 경고한다. 감독은 이처럼 특유의 집요하고 밀도 있는 시각을 통해 가위를 경험한 사람들의 끔찍했던 기억 속으로 관객들을 이끌며 기억 속 어두운 그림자의 존재를 관객들의 삶으로 고스란히 끌어들일 것이다.,,,,,,,,,,,,,,,,,,,
2015,145163,가을이 오다,드라마,나루세 미키오,오토와 노부코, 오사와 켄자부로,얼마 전 남편을 잃은 시게코는 어린 아들 히데오와 함께 오라버니의 집에서 살기로 한다. 그리고 작은 여관에서 일을 시작하며 새로운 생활에 적응하려 한다. 그런데 어느 날 친하게 지내던 여관 손님 도미오카와 사귄다는 소문이 돌면서 곤란한 입장에 처한다. 특히 아들 히데오의 입장을 생각하면 더욱 그렇다.,,,,,,,,,,,,,,,,,,,
2015,142013,가이드,,김수현,권오중, 안정환, 박정철,스타와 함께 떠나는 패키지 관광 프로젝트 프로그램,,,,,,,,,,,,,,,,,,
2015,138066,가족을 지켜라,,전성홍,재희, 강별, 정혜인,다양한 가족의 삶을 통해 부모와 자식으로서 과연 책임과 도리를 다하고 있는지 조명하는 가족드라마,,,,,,,,,,,,,,,,,,
2015,145651,가족의 조건,,,안정환, 최양락, 신현준,자식이 필요한 부모와 부모가 필요한 자식이 만나 서로의 빈자리를 채워나가며 그들이 새롭게 만들어 내는 관계에 대한 리얼리티 프로그램,,,,,,,,,,,,,,,,,,
2015,120123,간신,드라마,민규동,주지훈, 김강우, 천호진,“단 하루에 천년의 쾌락을 누리실 수 있도록 준비하겠나이다!”  연산군은 임숭재를 채홍사로 임명하여 조선 각지의 미녀를 강제로 징집했고, 그들을 운평이라 칭하였다.  최악의 간신 임숭재는 이를 기회로 삼아 천하를 얻기 위한 계략을 세우고,  양반집 자제와 부녀자," 천민까지 가릴 것 없이 잡아들이니 백성들의 원성이 하늘을 찔렀다.     ""왕을 다스릴 힘이 내 손안에 있습니다! 내가 바로 왕 위의 왕이란 말입니다!""  임숭재와 임사홍 부자는 왕을 홀리기 위해 뛰어난 미색을 갖춘 단희를 간택해 직접 수련하기 시작하고",  임숭재 부자에게 권력을 뺏길까 전전긍긍하던 희대의 요부 장녹수는   조선 최고의 명기 설중매를 불러들여 단희를 견제한다.  한 치도 물러설 수 없는 간신들의 치열한 권력다툼이 시작되고, 단희와 설중매는 살아남기 위해   조선 최고의 색(色)이 되기 위한 수련을 하게 되는데…,,,,,,,,,,,,,
2015,143285,갈리폴리 상륙작전,전쟁, 액션, 드라마,오잔 에렌,탄셀 온겔, 세스린 카바드자데,터키 갈리폴리에서 영국군과 터키군이 격렬하게 충돌한다. 당시 세계 최강의 전투력을 갖고 있던 영국군의 막강 전한 군대에 맞서 터키군은 거센 저항을 이어간다. 그러나 더 이상 생존을 바랄 수 없을 정도로 점점 전세는 기울어진다. 죽어도 좋으니 승리만을 꿈꿨던 최강 군인들이 만들어낸 역사 상 가장 끔찍하고 잔혹한 전투 ‘갈리폴리 상륙작전’! 작렬하는 태양보다 더 뜨거운 피가 흘렀던 그 격전이 지금 시작된다.,,,,,,,,,,,,,,,,,
2015,143215,감금의 시간,스릴러, 드라마,김대성,전유진, 허동원,길거리에서 몸을 파는 거리의 창녀 현아(전유진)는 포주의 학대와 폭행 속에 구해준 낯선 남자 정호(허동원)에 의해 반라의 상태로 그의 펜션에 감금된다. 이유도 모른 채 시작된 정호의 감금속에 아무리 발악해도 돌아오는 건 그의 폭력 뿐이다. 펜션에 놀러 온 커플들에 의해 현아가 발견되고, 순간의 욕정으로 그녀를 강간하려던 커플남은 정호에 의해 죽임을 당한다. 정호의 광기어린 행동들에 공포를 느끼며 탈출하려 하지만 돌아갈 곳 조차 없는 자신의 처지를 깨닫게 된다.    사랑한다는 이유로 그녀를 감금하고 집착하는 정호. 필요이상으로 자신에게 잘해주는 그에게 조금씩 호감을 느끼기 시작한 현아는 다른 여자와 관계를 갖고 있는 정호의 모습에 질투심에 빠지게 되고, 서로 진정한 사랑이라  느끼던 그들의 어긋난 사랑은 점차 파국으로 치닫게 되는데..,,,,,,,,,,,,,,,,
2015,133113,감옥정사,드라마, 스릴러,자레드 콘,사라 말라쿨 레인,어느날 소녀(사라 말라쿨 레인)가 살해 혐의로 교도소에 수감되어 안에서 벌어지는 타락과 감춰진 진실을  그린“오렌지 이즈 더 뉴 블랙”미드를 연상케 하는 범죄 스릴러 이야기.,,,,,,,,,,,,,,,,,,,
2015,15444,감옥풍운,드라마, 액션,임영동,주윤발, 양가휘,평생을 바른 생활 사나이로 살아오던 '노가요'(양가휘)는 아버지를 때린 이들과 싸우다 과실치사로 감옥에 들어간다. 정직하고 진지한 성격의 노가요는 동료 수감자들 사이에서 모난 돌이 정 맞듯 모함 당하는데, 능청스러운 성격의 '아정'(주윤발)은 그런 노가요를 외면하지 못하고 그를 도와주고 보호해준다. 아정의 도움으로 감옥 안에서 적응해 나가지만 천성이 정직한 노가요는 계속해서 다른 파벌의 수장인 '대미'와 잦은 충돌을 일으키게 되고, 대미의 모함으로 다른 파벌과 오해가 생겨 위기를 맞는다. 궁지에 몰린 노가요는 결국 대미와의 큰 싸움이 일으키고 대미는 다른 감옥으로 옮겨진다. 그 이후 노가요는 아정의 도움으로 감옥 안에서의 생활을 완전히 적응해 하루하루를 보낸다. 하지만 1년 후 그들과 큰 싸움을 벌였던 파벌의 수장인 '대미'가 다시 돌아오고 교도관 마저 합세해 다시 노가요와 아정을 위험에 빠트리는데...,,,,,,,,,,,,,,,,
2015,141728,감옥학원,애니메이션, 드라마,미즈시마 츠토무,카미야 히로시, 코니시 카츠유키, 오오하라 사야카,"사립 하치미츠 고등학교, 엄격한 규율과 우수한 진학 실적으로 알려진 이 기숙 학교는 최근 이사장이 바뀐 뒤로 여고에서 공학으로 전환되었다.   키요시, 가쿠토, 신고, 죠, 앙드레는 남녀 성비 1:200의 학교에서 유일한 남자였는데.    그들은 입학 하자마자 남자라면 누구라도 싹틀 호기심으로 여자 목욕탕을 훔쳐보려 시도하고, 그 벌로 학교를 단속하는 '비밀의 학생회' 의 미녀 3명에 의해 징벌동 (통칭 : 프리즌) 에 투옥되고 만다.  그들에게 과연 내일이란 이름의 희망은 있을 것인가!?",,,,,,,,,,,,,,,,,
2015,101974,갓 헬프 더 걸,뮤지컬, 멜로/로맨스,스튜어트 머독,에밀리 브라우닝, 올리 알렉산더, 한나 머레이,스코틀랜드 글래스고를 배경으로 한 빈티지 주크박스 필름. 위태로운 방황의 시기를 겪던 소녀 이브는 우연히 새로운 친구들을 만나 우정과 사랑을 나눈다. 그 시간들을 통해 자신이 정말 원하고, 잘하는 것이 음악이라는 것을 깨닫게 된 이브. 하지만 어느 날 뜻밖의 위기가 찾아오는데... 찬란했던 그 여름의 기억은 어디로 갔을까?,,,,,,,,,,,,,,,,
2015,141712,갓챠맨 크라우즈 인사이트,애니메이션, 판타지, 드라마,나카무라 켄지,우치다 마아야, 오오사카 료타, 나미카와 다이스케,지구를 보호 관찰 중인 외계인 JJ에 의해 잠든 힘의 봉인이 풀린 그들는 갓챠맨이 되었다. JJ의 예언에 따라 매일 외계 생물체와 싸우는 갓챠맨. 그들 앞에는 인간 정신의 실체화인 크라우즈가 나타나는데…,,,,,,,,,,,,,,,,
2015,103760,강남 1970,액션, 드라마,유하,이민호, 김래원, 정진영,1970년, 강남땅을 향한 위험한 욕망이 춤추기 시작한다!  호적도 제대로 없는 고아로, 넝마주이 생활을 하며 친형제처럼 살던 종대(이민호)와 용기(김래   원). 유일한 안식처였던 무허가촌의 작은 판자집마저 빼앗기게 된 두 사람은 건달들이 개입된    전당대회 훼방 작전에 얽히게 되고 그 곳에서 서로를 잃어버린다.     “땅 종대, 돈 용기! 끝까지 한번 가 보자!”   3년 후, 자신을 가족으로 받아 준 조직 두목 출신 길수(정진영)의 바람과 달리, 잘 살고 싶다는    꿈 하나로 건달 생활을 하게 되는 종대. 정보와 권력의 수뇌부에 닿아있는 복부인 민마담(김지   수)과 함께 강남 개발의 이권다툼에 뛰어든 종대는 명동파의 중간보스가 된 용기와 재회하고,    두 사람은 정치권까지 개입된 의리와 음모, 배신의 전쟁터. 그 한 가운데에 놓이게 되는데…,,,,,,,,,,
2015,15448,강시선생2 : 강시가족,공포, 코미디,유관위,원표, 임정영, 이새봉,포복절도 강시액션?! 강시가족과의 한판 승부!  고고학자이자 골동품 판매상인 교수는 제자들과 함께 동굴을 발굴하다 완벽하게 보존된 강시 가족을 발견한다. 교수는 구매자에게 샘플로 보여줄 꼬마 강시를 데리고 가던 중 이마의 부적이 떨어져 꼬마 강시를 잃어버린다. 미아가 된 꼬마 강시는 어느 집 온실에 숨었다가 그집 딸 쟈쟈에게 발견되어 친구가 된다. 한편 연구실에 남아있던 부부 강시 역시 이마의 부적이 떨어지며 움직이기 시작하는데...,,,,,,,,,,,,,,,,,
2015,143320,강한건 당신의 키스 - 체취,에로,에모토 토시로,미즈타니 케이,바에서 일하는 유키에는 자신이 일하는 바에 손님으로 온 죠타로가 자신에게 첫눈에 반한사실을 알게된다. 그날 이후 몇 번이나 찾아와 유키에에게 프러포즈를 반복하는 죠타로의 열정에 못 이겨 결국 유키에는 그와 결혼할 것을 결심한다. 하지만 집안일도 제대로 해 본 적 없는 유키에에게 며느리라는 현실은 가혹하기만 하다. 시어머니 요시코는 엄격하기만 하고, 유일한 버팀목이라곤 죠타로의 변함없는 사랑뿐이다. 한편 죠타로는 인터넷 쇼핑몰 직판 사업을 계획하고 있었는데 이야기가 잘 성사되어 거래처 담당인 미시마가 직접 밭을 시찰하러 오게 된다. 미시마는 죠타로와 함께 이곳저곳을 살펴보던 중 토마토 하우스에 있던 유키에를 보게 되는데 알고 보니 그는 유키에의 과거 고객이자 한때 결혼까지 생각했던 사이었다. 그렇게 과거 일과 계약 건을 빌미로 미시마는 유키에에게 하룻밤을 함께 할 것을 요구하고 유키에는 사랑하는 남편과 가족들을 지키기 위해 결국 그 제안을 수락하는데...,,,,,,,,,,,,,,,,,,,
2015,143101,강호대결 중화대반점,,,박미선,중식요리 대세 이연복 셰프와 어깨를 견주는 4대 문파의 전설이 모여 최고를 향한 대결을 펼치는 프로그램,,,,,,,,,,,,,,,,,,,,
2015,118732,개: dog eat dog,범죄, 드라마,황욱, 박민우,김선빈, 곽민호, 이하민,"해외에서 여행 중인 한국인만을 노리는 '개'들이 있다. 일말의 죄책감 없이 납치와 강도를 일삼는 ‘형신’과 ‘지훈’ 그리고 ‘두진’. 그들은 한 번 물면 놓지 않는 개처럼 한국으로 돌아와 피해자들과 그 가족들을 끈질기게 뒤쫓는다. 외국에서 형신 일당과 떨어져 홀로 남게 된 두진은 새로운 먹잇감을 발견하게 되는데…한편 여행 중 실종된 아들의 단서를 찾아 수소문 하던 중년 여성에게 수상한 전화가 한 통 걸려온다.  ""잘 지내셨어요?""    사라진 아들과 아들의 이름을 친근히 부르는 낯선 자.  그 불편한 진실이 세상에 공개된다.",,,,,,,,,,,,,,,,
2015,133631,개구리왕국,애니메이션, 모험,넬슨 신,벨라 손, 카메론 달라스, 롭 슈나이더,부모님의 결정이 아닌, 스스로가 선택한 삶을 꿈꾸는 개구리 왕국의 위풍당당 공주 ‘재키’는 남자로 변장해 왕국의 올림픽 출전을 결심한다. 그리고 떠돌이 곤충 구이 장수 ‘프레디’는 시장에서 싸움에 휘말려 얼떨결에 올림픽에 출전하게 되면서 ‘재키’를 비롯한 최고의 선수들과 결승을 겨루게 된다. 한편, 영원한 개구리왕국의 불청객, 뱀 마왕은 오랜 시간 동안 왕국에 품어 온 원한을 갚기 위해 온 개울과 계곡, 늪지대 개구리들의 축제인 올림픽에서 감춰두었던 무시무시한 계획을 꺼내 놓기 시작하는데…    우승이 아닌 왕국을 지켜야 할 처지에 놓인 ‘재키’와 선수들,  과연 무사히 개구리왕국을 구할 수 있을까?,,,,,,,,,,,,
2015,137973,갤로우즈,공포, 스릴러,트래비스 클러프, 크리스 로핑,캐시디 지포드, 파이퍼 브라운, 라이언 슈즈,너, 우리 학교에 귀신 있다는 거 들었어?   20년 전에 학교 축제 때 사형수 이야기를 연극 공연을 했었나 봐.  그런데 무대 위에 있는 교수대에 올라갔다가 진짜로 목매달려 죽은 학생이 있었대.  그래, 이번에 축제 때 연극부 애들이 한다는 게 바로 그 공연이야.  그 때 죽었던 학생이 억울했는지 밤마다 밧줄을 들고 학교를 돌아다닌다는 거야.  여기서부터 진짜 잘 들어. 그 죽은 학생 이름은 절대로 부르면 안 된대.  누군가 그 이름을 부르면 어디선가 나타나서 밧줄로 목을 낚아채서 끌고 간다는 거야. 그 이름이..   “찰.. 리? 찰리? 찰리!”  ...  쉿! 이번엔 네가 끌려갈 차례야...,,,,,,,,,,,,,,
2015,141721,갱스터.,애니메이션, 드라마,무라세 슈코,스와베 쥰이치, 츠다 켄지로, 노토 마미코,"마피아가 지배하는 거리 에르가스툴룸에서 물건 전달부터 살인, 호위, 사람 찾기까지, 의뢰라면 뭐든지 받는 [해결사] 를 업으로 둔 워릭과 니콜라스.   두사람에겐 경찰과 마피아도 한 수 물러나주고, 어느 조직의 소속도 아닌 중립적인 존재로 이런저런 의뢰를 받고 있었다.   그러던 어느날, 경찰로부터 날아든 의뢰로 둘은 한 창녀를 만나게 된다. 고립된 이 거리에서 밖에서는 살 수 없는 정상인(노멀)들과 '황혼종' 이라고 불리는 초인적인 능력을 가진 자들.   계속 이어지는 과거와 현재. 겹치는 사명과 운명. 두 사람과 한 사람이 만날 때, 거리의 혼돈이 가속된다.",,,,,,,,,,,,,,,,,
2015,130344,거짓말,드라마,김동명,김꽃비, 전신환,넌 안 하니?   나만 이러는 거야?  행복하고 싶은 게 나쁜 거야?    리플리 증후군을 앓고 있는 아영.  멋지게 차려 입고 부동산에 가서 고급 아파트를 구경하고,   값비싼 물건을 진짜 살 것처럼 생색내며 백화점 쇼핑을 한다.   동료들에게 곧 결혼할 부자 남자친구가 있다고 자랑도 한다.    그러던 어느 날, 아영에게 온 가난하지만 순정적인 남자, 태호.  아영이 태호의 청혼을 받고 고민에 빠지면서 허점이 드러나기 시작하고,  회사 동료들, 가족들은 그녀의 허점을 물고 늘어져 벼랑 끝으로 내몰지만,  오직 태호만은 아영을 바른 길로 이끌 수 있다고 믿는다.    과연 아영은 자신이 만든 허영의 감옥에서 벗어나 행복해질 수 있을까?    2015 여성영화인축제 올해의 여성영화인상 감독상 수상 (<거짓말> 연출),,,,,,,,,,,,,
2015,141738,건어물 여동생! 우마루짱,애니메이션,오오타 마사히코,타나카 마나미, 노지마 켄지, 카게야마 아카리,용모단정, 성적우수, 스포츠 만능, 누구나 동경하는 완벽한 여고생 도마 우마루. 하지만 집에 돌아가면 건어물녀가 된다!?  만화, 애니, 게임, 인터넷, 콜라, 포테이토칩. 좋아하는 것에 둘러싸여 지내는 최고의 빈둥빈둥 타임.   그런 모습을 아는 건 같이 사는 오빠 타이헤이뿐이다. 타이헤이에 이어, 같은 반 에비나, 키리에, 실핀포으로 구성된, 우마루의 최강 최고 파라다이스 일상이 시작된다...!,,,,,,
