year,code,title,genre,directors,actors,story,,,,,,,,,,,,,
2018,162722,게스트하우스,드라마, 멜로/로맨스,조성규,김성제, 치순, 김강현,배우의 꿈을 위해 틈만 나면 오디션을 보려고 강릉을 탈출하는 정우는  누나와 함께 게스트하우스를 운영하고 있지만, 게스트하우스에는 아무 관심도 없다.  오매불망 강릉 탈출만 바라고 있던 그의 앞에 어느 날, 히로코가 나타난다.  지금은 은퇴선언을 한 전 일본국가대표 컬링 선수인 그녀는  평창 동계올림픽 특집방송을 위해 빙상경기장이 있는 강릉을 찾아오게 된 것.  누나의 등살에 떠밀려 정우는 히로코를 위해 강릉 가이드를 해주면서 히로코가 강릉을 찾은 진짜 이유를 알게 된다.  강릉을 떠나고 싶었던 정우는 그녀에게 자신의 게스트하우스를 넘기겠다는 어설픈 작전을 실행하지만,  이미 조금씩 서로를 알아가던 두 사람은, 어느 새 서로를 응원하며 미묘한 감정을 느끼게 되는데..,,,,,,
2018,172005,게이트,범죄, 코미디,신재호,정려원, 임창정, 정상훈,변두리 동네의 한 아파트에 모여 설계도를 펼치는 수상한 녀석들  인생 역전 대박을 이뤄줄 마지막 한 탕을 노린다.  근데, 파면 팔수록 뭔가 이상하다?  금고 털러 왔다가 대한민국을 뒤집어버린 남다른 스케일의 도둑들이 온다!  뭔.가.있.어 당신이 생각하는 그거 말고…,,,,,,,,,
2018,163850,겨울왕국의 무민,애니메이션, 가족,이라 카르페란, 야쿱 론스키,빌 스카스가드, 알리시아 비칸데르, 스텔란 스카스가드,따스한 여름이 지나고 겨울이 찾아온 무민 골짜기.  밤나무와 열매 그리고 나뭇잎 향기까지, 무민이 좋아했던 모든 것을 꽁꽁 얼려버린 겨울은  무민이 가장 소중하게 생각했던 해님까지 몰래 숨겨버린다.  해님을 기다리던 무민은 오랜 고민 끝에 직접 해님을 찾기로 하고,  친구 투티키와 특별한 도전에 나서는데…,,,,,,,
2018,171837,경계인들,,박소진, 배세웅,김호원,탈북인들의 탈북 과정과 한국에서의 고단한 생활을 그린 옴니버스 영화,,,,,,,,,,,,
2018,170707,고백! 세명의 풍속녀,멜로/로맨스,나베 아츠시,,가격대비 만족도가 높은 ‘카가야키’라는 유흥 업소에서 세 명의 업소녀들을 만나 인터뷰를 나누게 된다.  그녀들은 인터뷰 도중 각자 자신 있는 특기와 손님을 상대하면서 겪었던 각종 에피소드 등을 이야기하는데, 그중 유명 연예인들을 접대했던 아찔한 에피소드도 털어놓게 된다.  그 후 인터뷰가 끝나고 업소녀들의 접대 체험을 받게 되면서 카가야키만의 매력을 몸소 느끼게 된다.,,,,,,,,,,,,
2018,172454,곤지암,공포, 미스터리,정범식,위하준, 박지현, 오아연,1979년 환자 42명의 집단 자살과 병원장의 실종 이후,  섬뜩한 괴담으로 둘러싸인 곤지암 정신병원으로  공포체험을 떠난 7명의 멤버들    원장실, 집단 치료실, 실험실, 열리지 않는 402호…  괴담의 실체를 담아내기 위해  병원 내부를 촬영하기 시작하던 멤버들에게  상상도 못한 기이하고 공포스러운 일들이  실제로 벌어지기 시작 하는데…    가지 말라는 곳에는 반드시 이유가 있다.  소름 끼치는 ‘곤지암 정신병원’ 의 실체를 체험하라!,,,,,,
2018,158112,골든슬럼버,범죄, 드라마,노동석,강동원, 김의성, 한효주,착하고 성실한 택배기사 ‘건우’(강동원).   최근 모범시민으로 선정되어 유명세를 탄 그에게 고등학교 시절 친구 ‘무열’(윤계상)로부터 연락이 온다.  오랜만에 재회한 반가움도 잠시,   그들 눈 앞에서 유력 대선후보가 폭탄 테러에 의해 암살당하는 사건이 벌어진다.   당황한 건우에게 무열은 이 모든 것은 계획된 것이며,   건우를 암살범으로 만들고 그 자리에서 자폭 시키는 게 조직의 계획이라는 이야기를 전한다.     겨우 현장에서 도망치지만 순식간에 암살자로 지목되어 공개 수배된 건우.   CCTV, 지문, 목격자까지 완벽히 조작된 상황,  무열이 남긴 명함 속 인물, 전직 요원인 ‘민씨’(김의성)를 찾은 건우는  그를 통해 사건의 실체를 조금씩 알게 된다.   살아 남기 위해, 그리고 누명을 벗기 위해 필사적으로 맞서는 건우.   하지만 자신이 도망칠수록 오랜 친구인 ‘동규’(김대명), ‘금철’(김성균), ‘선영’(한효주)마저   위험에 빠지게 되는데…,
2018,168023,곰돌이 푸 다시 만나 행복해,모험,마크 포스터,이완 맥그리거, 헤일리 앳웰, 마크 게티스,“어른이 된 나  인생의 쉼표가 필요한 순간,   찾아온 나의 친구들  다시 만나 행복해”    어른이 된 나 로빈(이완 맥그리거)은 가족도 일도 모두 완벽해 보이지만,   한편 지쳐가는 일상 속에 서있다.  어느 날, 눈 앞에 가장 행복한 시간을 함께했던 비밀 친구 ‘곰돌이 푸와 일행’들이   다시 찾아오게 되고 뜻하지 않게 놀라운 모험 속에 빠져들게 되는데…,,,,,,,,
2018,153936,공동정범,다큐멘터리,김일란, 이혁상,이충연, 김주환, 김창수,2009년 01월 20일, 철거민 5명, 경찰 특공대원 1명이 사망한 ‘용산참사’ 이후  억울하게 수감되었던 철거민들이 처음으로 한자리에 모였다.    원인 모를 화재 속에서 살아남은 이들은 동료와 경찰관을 죽였다는 죄명으로 범죄자가 되었다.  반가움도 잠시, 오랜만에 만난 그들은 서로를 탓하며 잔인한 말들을 쏟아낸다.  그 동안 그들에게 무슨 일이 있었던 걸까.,,,,,,,
2018,153687,공작,드라마,윤종빈,황정민, 이성민, 조진웅,1993년, 북한 핵 개발을 둘러싸고 한반도의 위기가 고조된다.  정보사 소령 출신으로 안기부에 스카우트된 박석영(황정민)은 ‘흑금성’이라는 암호명으로   북핵의 실체를 캐기 위해 북의 고위층 내부로 잠입하라는 지령을 받는다.   안기부 해외실장 최학성(조진웅)과 대통령 외에는 가족조차도 그의 실체를 모르는 가운데   대북사업가로 위장해 베이징 주재 북 고위간부 리명운(이성민)에게 접근한 흑금성.  그는 수 년에 걸친 공작 끝에, 리명운과 두터운 신의를 쌓고   그를 통해서, 북한 권력층의 신뢰를 얻는데 성공한다.  그러나, 1997년. 남의 대선 직전에 흑금성은 남과 북의 수뇌부 사이 은밀한 거래를 감지한다.  조국을 위해 굳은 신념으로 모든 것을 걸고 공작을 수행했던 그는 걷잡을 수 없는 갈등에 휩싸이는데…,,,,,,,
2018,174013,관음증:옆집여자,,오데라 슌고,,날마다 들려오는 옆집 부부의 교성을 들으며 홀로 달아오르는 남자. 급기야 옆집 창문너머로 그들의 성생활을 엿보다 들키는데, 얼마 후 그녀는 창문너머 남자의 시선을 느끼며 보란 듯이 자위를 일삼는다.,,,,,,,,,,,,
2018,157011,괴물들,드라마,김백준,이원근, 이이경, 박규영,사물함 속 제초제 음료수를 마신 교내권력 1인자가 입원하자 2인자인 ‘양훈’(이이경)이 그 자리를 대신한다.  ‘재영’(이원근)을 제물로 삼은 ‘양훈’의 괴롭힘이 점점 더 심해져 가던 어느 날,  ‘양훈’은 ‘재영’에게 자신이 짝사랑하는 ‘보영’(박규영)의 뒤를 밟게 시킨다.  재영’은 ‘보영’과 똑같이 생긴 ‘예리’를 통해 상황을 모면해보고자 하는데…,,,,,,,,,,
2018,170638,교환섹스 : 동생의 여자,멜로/로맨스,이상민,,루미는 소꿉친구 카즈키의 형 마사루를 좋아했지만 그가 갑작스레 결혼을 하자 대신 카즈키와 사귀게 된다. 몇 달 뒤, 마사루의 이혼소식을 듣게 되는 루미. 그것을 기회라 생각한 루미는 친구 유카에게 부탁해 카즈키를 유혹하게 만든다. 이혼에 상심해있던 마사루를 찾아간 루미는 그를 몸으로 유혹하기 시작하는데...,,,,,,,,,,,,
2018,172819,구스범스: 몬스터의 역습,판타지, 모험,아리 산델,웬디 맥렌던 커비, 매디슨 아이스먼, 제레미 레이 테일러,할로윈이 다가오고 있던 어느 날, 단짝 ‘소니’와 ‘샘’은 으스스한 분위기의 버려진 집을 발견한다.  그곳에서 자물쇠로 잠겨있는 [구스범스] 책을 찾아낸 ‘소니’와 ‘샘’은 자물쇠를 열고, 심술궂은 인형 ‘슬래피’를 깨우고야 만다. 몬스터 군단의 리더 '슬래피’는 책 속에 갇혀있던 몬스터들을 하나, 둘씩 불러들이고 평온했던 마을은 어느새 위험에 빠지기 시작한다.     다시 깨어난 몬스터들의 습격으로 엉망진창이 된 할로윈,   위험에 빠진 가족과 마을을 구할 수 있을까?,,,,,,
2018,164192,국가부도의 날,드라마,최국희,김혜수, 유아인, 허준호,1997년, 대한민국 최고의 경제 호황을 믿어 의심치 않았던 그때,   곧 엄청난 경제 위기가 닥칠 것을 예견한 한국은행 통화정책팀장 ‘한시현’(김혜수)은 이 사실을 보고하고,   정부는 뒤늦게 국가부도 사태를 막기 위한 비공개 대책팀을 꾸린다.       한편, 곳곳에서 감지되는 위기의 시그널을 포착하고 과감히 사표를 던진 금융맨 ‘윤정학’(유아인)은   국가부도의 위기에 투자하는 역베팅을 결심, 투자자들을 모으기 시작한다.   이런 상황을 알 리 없는 작은 공장의 사장이자 평범한 가장 ‘갑수’(허준호)는   대형 백화점과의 어음 거래 계약서에 도장을 찍고 소박한 행복을 꿈꾼다.       국가부도까지 남은 시간 단 일주일.   대책팀 내부에서 위기대응 방식을 두고 시현과 ‘재정국 차관’(조우진)이 강하게 대립하는 가운데,   시현의 반대에도 불구하고 ‘IMF 총재’(뱅상 카셀)가 협상을 위해 비밀리에 입국하는데…       위기를 막으려는 사람과 위기에 베팅하는 사람,   그리고 회사와 가족을 지키려는 평범한 사람,   1997년, 서로 다른 선택을 했던 사람들의 이야기가 시작된다!,,
2018,164153,군산: 거위를 노래하다,드라마,장률,박해일, 문소리, 정진영,전직 시인 ‘윤영’은 한때 좋아했던   선배의 아내 ‘송현’이 돌싱이 되어 기쁘다.   술김에 둘은 군산으로 떠나고 일본풍 민박집에 묵는다.   ‘송현’이 과묵한 민박집 사장 남자에게 관심을 보이자,   ‘윤영’은 자신을 맴도는 민박집 딸이 궁금해진다.   군산에서의 둘의 마음과 시간은 서울과 달리   자꾸 어긋나기만 하는데…    시작하지 않는 남자와 시작해야 하는 여자   애매모호한 두 남녀의 군산이몽이 詩作된다,,,,,,,,,,
2018,166674,굿 매너스,판타지, 공포, 서스펜스,마르코 더트라, 줄리아나 로자스,마르조리 이스치아누, 이자벨 주아, 미구엘 로보,상파울루의 빈민가 출신 클라라는 임신한 아나의 가정부로 취직한다.   아나는 전문 유모가 아닌 클라라가 미심쩍었지만 점점 그녀에게 의존하게 되고  급기야 두 사람 사이에 묘한 감정이 싹트기 시작한다.  그리고 보름달이 뜬 어느 날 클라라는 아나의 임신과 관련된 충격적인 비밀을 알게 되고  예정일에 앞서 아이가 태어나면서 겉잡을 수 없는 사건이 벌어지는데……,,,,,,,,
2018,154295,굿타임,범죄, 드라마,조슈아 사프디, 베니 사프디,로버트 패틴슨, 베니 사프디,지적장애 동생 ‘닉’과 그의 형 ‘코니’  코니는 그들에게 비참함을 안겨주는 뉴욕을 떠나 새로운 삶을 찾으려 은행 털이를 결심한다.  하지만 현금 2만 달러를 들고 도주하던 형제는 그들의 계획이 엉망이 되었음을 깨닫고, 동생은 홀로 구치소에 수감된다.  코니는 경찰의 수사망을 따돌리고 동생을 구하기 위해, 또 형제를 옥죄는 뉴욕으로부터 탈출하기 위해 촌각을 다투는 사투를 벌이는데…,,,,,,,,
2018,141206,궁합,코미디, 드라마,홍창표,심은경, 이승기,극심한 흉년이 지속되던 조선시대,  송화옹주(심은경)의 혼사만이 가뭄을 해소할 것이라 믿는 왕(김상경)은 대대적인 부마 간택을 실시하고,  조선 최고의 역술가 서도윤(이승기)은 부마 후보들과 송화옹주의 궁합풀이를 맡게 된다.  사나운 팔자로 소문나 과거 혼담을 거절당한 이력의 송화옹주는 얼굴도 모르는 사람을 남편으로 맞이할 수 없다고 판단하고   부마 후보들의 사주단자를 훔쳐 궐 밖으로 나가 후보들을 차례로 염탐하기 시작한다.  송화옹주가 사주단자를 훔친 궁녀라고 오해한 서도윤은 사주단자를 되찾기 위해 그녀의 여정에 함께 하게 되는데..    야심찬 능력남 윤시경(연우진), 경국지색의 절세미남 강휘(강민혁), 효심 지극한 매너남 남치호(최우식)에 대세 연하남까지!  조선의 팔자를 바꿀 최고의 합(合)을 찾아라!,,,,,,,
2018,172571,귀파주는 밀실가게,에로,가토 마사키,,귀청소방에 몰래 잠입한 남자 둘은 여느 때와 다름없이 그곳에서 다양한 코스를 받으며 가벼운 터치로 상황을 야릇하게 몰아간다. 성관계가 불가능한 그곳에서 과연 섹스를 할 수 있을지 귀추가 주목되는 가운데, 한 남자가 그곳 종업원으로부터 VIP 카드를 받게 된다. 이것은 단골만 소지할 수 있는 카드로 좀 더 폭넓은 코스가 준비되어 있는데, 이 카드를 소지하면 과연 성관계가 가능한 것인지 다시 한번 카메라를 들고 귀청소방을 찾는데 여자들이 싫지만은 않은 듯 하다. 이어지는 터치와 얘기도 좋아 정사를 나누게 된다.,,,,,,,,,,,
2018,166501,그것: 광대의 저주,공포,아론 미르테스,아론 미르테스, 버트 컬버,광대 공포증이 있는 에마는 친구 헤더, 조나와 함께 레스토랑에서 아르바이트하는 평범한 대학생이다.  그러던 어느 날, 평화롭기 그지없던 마을에 악령에 사로잡힌 광대가 나타나 사람들을 공격하기 시작한다.  광대는 마침내 에마를 다음 희생물을 점찍고 공격을 예고해 온다.  겁에 질린 에마는 마지막 희망으로 광대에게 딸의 목숨을 빼앗긴 켄을 찾아가 도움을 요청하는데...,,,,,,,,,,
2018,158180,그것만이 내 세상,코미디, 드라마,최성현,이병헌, 윤여정, 박정민,한때는 WBC 웰터급 동양 챔피언이었지만  지금은 오갈 데 없어진 한물간 전직 복서 '조하'(이병헌).  우연히 17년 만에 헤어진 엄마 '인숙'(윤여정)과 재회하고,  숙식을 해결하기 위해 따라간 집에서  듣지도 보지도 못했던 뜻밖의 동생 '진태'(박정민)와 마주한다.    난생처음 봤는데… 동생이라고?!    라면 끓이기," 게임도 최고로 잘하지만  무엇보다 피아노에 천재적 재능을 지닌 서번트증후군 진태.  조하는 입만 열면 ""네~"" 타령인 심상치 않은 동생을 보자 한숨부터 나온다.  하지만 캐나다로 가기 위한 경비를 마련하기 전까지만 꾹 참기로 결심한 조하는  결코 만만치 않은 불편한 동거생활을 하기 시작하는데…    살아온 곳도", 잘하는 일도, 좋아하는 것도 다른  두 형제가 만났다!,,,,,,
2018,173653,그날, 바다,다큐멘터리,김지영,정우성,2014년 04월 16일, 세월호가 침몰했다.   8시 30분경과 8시 50분경으로 사고 발생 시간에 대한 진술은 엇갈리고,   세월호의 항로를 기록한 데이터는 각기 다르게 기록되거나 사라졌다.   과학적인 분석과 자료 수집, 4년간의 치밀한 조사로  오직 팩트로만 아직 아무것도 밝혀지지 않은 그날을 추적한다.     잊을 수 없는 '그날', 모든 걸 알고 있는 '바다'  증거에 증거로 답해야 할 것이다!,,,,,,,,
2018,174452,그날의 기억,드라마,김동후,김강일, 서이숙, 김나온,가부장적이고 고지식한 성격의 아버지 '동근'.  제약 리베이트 사건에 연루되어 퇴직 위기에 몰린 후  엎친 데 덮친 격으로 위암 말기 선고까지 받게 된다.    자신의 마지막 시간,  가장으로써 무언가 해보려 하지만 오해만 쌓여가는데···    우리가 미처 몰랐던 아버지의 이야기가 시작됩니다!,,,,,,,,,,
2018,109944,그녀는 거짓말을 너무 사랑해,멜로/로맨스,코이즈미 노리히로,사토 타케루, 오오하라 사쿠라코,홧김에 시작한 연애, 이름도 직업도 모두 거짓말이다.  거짓말로 첫사랑을 시작한 남자, 아키    괜찮아요. 내가 지켜줄게요. 이 세상 그 어떤 위협에서라도.  첫사랑의 거짓말을 믿는 소녀, 리코    두 사람의 거짓말 같은 첫사랑 이야기,  지금 시작합니다.,,,,,,,,
2018,181562,그녀와 아줌마의 동거,,유강,진시아, 유설영, 조완진,야설가 숙희는 글을 쓰기 위해 시골에 주택을 얻어 창작활동에 매진하고 있다.  그런데 어느 날부터인가 누군가 자신을 감시하고 있는 듯한 느낌을 받는다. 심지어 그녀의 창작력을 키워주는 분홍색 슬립도 사라지고 마는데……  혼자 살기가 무서워진 숙희는 동거인을 구하게 되고 이상하게 동거인들과 엮이면서 아찔한 관계를 갖기 시작한다.  숙희에게는 이런 관계가 소설의 좋은 소재가 되어 준다. 그러나 이상하게도 동거인들은 며칠을 못 있고 숙희에게 쫓겨나게 되는데……  과연 숙희는 그녀를 지켜보는 정체불명의 시선에서 어떻게 벗어날 것인가?,,,,,,,,,,,
2018,173422,그녀의 색맛-감독판,멜로/로맨스,이민,보미, 려원, 민우,여자를 정말 좋아하는 두 남자 진우와 민우... 민우는 자신의 성기능 장애를 극복하기 위해 치료를 받는다. 오늘도 벌판에서 자신이 더 여자에게 작업을 잘한다고 하며 자기 자랑 중이다. 이때 그곳을 지나가는 한 여자... 두 남자는 내기를 하고.. 그녀에게 작업을 걸겠다고 접근을 하는 진우... 민우는 설마 하면서 지켜보는데... 그러나 친구는 작업에 성공하여 모텔로 들어 간다. 또한 친구에게 자랑하기 위해 증거로 여자와의 관계를 핸드폰으로 찍어놓는다. 다시 또 여자 사냥에 나가는 두 사람... 한 여자가 길가 벤치에 앉아 낮술에 취해 있다. 그녀에게 작업을 걸고 있는 진우... 결국 이 여자도 작업에 넘어간다. 술 취한 여자를 데리고 해장을 시키고 펜션으로 향하는 진우... 오늘은 여기서 하루 쉬어 가기로 합의를 보고 펜션을 잡는다. 둘만의 시간... 잠시 뒤 보미는 야한 옷차림으로 진우를 유혹하고 그것을 친구인 민우에게 전화로 자랑하는 진우...  흥분을 참지 못하고 여자와의 환상적인 섹스에 빠져 드는데...,,,,,,,,,,,
2018,164747,그녀의 인생은 잘못이 없어,드라마,히로키 류이치,타키우치 쿠미, 코라 켄고, 미츠이시 켄,주말이 되면 고향을 벗어나 도쿄로 향하는 ‘미유키’.  무기력한 아버지에게는 영어 학원을 다닌다고 거짓말을 했지만,  실은 몰래 콜걸로 생활비를 벌고 있다.     벚꽃이 흐드러지게 핀 어느 봄날,  커다란 파도가 휩쓸고 간 그 자리엔 모든 것이 멈춰있다.  돌아가지 못할 과거를 회상하는 게 일상이 된 그들에게   어느 날, 작은 희망이 찾아온다.,,,,,,,,
2018,174038,그녀의 정사,,이재남,,영미는 만나기만 하면 덮치려는 남자친구 태성 때문에 골머리를 썩인다. 한편 태성은 흥미로운 게임을 제안하며 자신에게 접근한 낯선 여자와 하룻밤을 보내고, 영미에게는 비밀로 해둔다. 여느 때와 같이 영미와의 단란한 한때를 보내던 태성. 그가 잠시 자리를 비운 사이, 낯선 여자로부터 온 문자를 보게 된 영미. 당황한 그녀는 무슨 속내인지 알 수 없는 행동을 하기 시작하는데…,,,,,,,,,,,
