146,생각없이 와하하 하며 볼 수 있었어요 ! 관객이 많을수록 웃음이 전염되어 더 재미있었습니다 !
147,"해설 4인방 피콜로의 과분한 각성과 오반의 귀환.사이어인임에도 쩌리 신세를 못 면하는 트랭크스 오천 조만간 팡,부라한테도 밀릴 기세이다"
148,만두먹으면 백전백승
149,남자가 개찐따네. 성인이 콘돔 사는게 뭐 어렵다고 바디랭귀지 쓰면되지 주변 시선 과잉의식이네
150,2편을 보면 1이 한정된 공간에서 얼마나 짜임새있게 만들었는지 알수있죠
151,원작을 실사화로 잘 표현한 것 같아요 ! 재미있게 봤습니다:)
152,개봉당시에 봤을 땐 그냥 재미있는 영화 정도로만 생각했었는데 재개봉으로 다시보니까 연출이 너무 멋있네요 !! 내용을 알고 보는데도 몰입감이 최고였어요 !
153,평점이 너무낮아서 노잼인줄 알았더니그 정도는 아니네 그냥 평점 테러임재미있음
154,평식이형~~~~ 그 세상에서 쫌 빠져나오고 우리 인간적으로 살자 인생짧다 ㅎㅎ
155,"공포쫄보지만 공포라기보단 스릴러쪽이 더 강했고, 범인에 대한 서사가 부족했어요 그래도 전체적으로 재미있었습니다 ! 소설이 원작이라고 하니 읽어보고싶네요 !!"
156,걍 산오르는것도 안보여주고 계속 1일차 2일차 캠프만 보여줌.. 뭐 산악영화지만 배우가 실제 등산을 못할테니 대충 예상은 했다만.. 넘 심하네
157,얼굴이 정말 재밌어요!
158,시원하고 액션구경하고 맘편히 웃을수 있는 영화네요 요즘 너무 잔인한액션이 많아 아이랑볼게 없었는데 이건 액션이 멋지지만 잔인하지는 않게 잘 연출했어요 덕분에 가족이 같이봤는데 좋았어요
159,"3D 이질감 하나도 없었고 액션도 좋았다오반과 피콜로, 둘의 케미인데 실망할리 없었고 빌런들도 캐릭터 잘뽑혀서 아쉬운게 없었음"
160,난 정말 별로였는데.. 전편의 묵직함이없어져도 너무 없어지고 .. 내친구는 옆에서 자던데..
162,개노잼 윤아때문에 그나마 4점
163,재미있었당 또 보고싶네~!
164,일어나서 박수치고 춤추고싶은거 참은 나 이만하면 훌륭해요
165,수작인데 평점이 창렬하다
166,초반부 전개는 좋았으나 갈수록 개연성이 떨어지고 이미 위험한 상태에 처한 등장인물들도 계속 심각항 정도로 부주의하게 행동함. 후반으로 갈수록 욕나오고 짜증남. 시간이 남아도는 사람은 보시길 바람. 배우분들 연기가 아까워서 1점은 안 줌.
167,티모시 셀레나 둘다 좋아하는데 마지막 장면 너무 예쁘네요
168,보세요 보시면 알아요 ㅎ
169,ㄹㅇ 밥도둑 영화인듯 그냥 무조건 보셈
170,소재도 특이하고 재밌어서 가끔 찾아보는 영화
171,어느 날 아이들이 나에게 소원이 무엇이냐고 물어본다면 어떻게 답해야 할까?
172,"스토리보고 보는것보단 액션, 비주얼 좋습니다.윤아 웃기긴한데 비주얼이 압살입니다 ㄷㄷ"
173,"나는 무조건 북한 관련 영화는 절대 안본다. 이 나라에서는 북한관련 영화에서는 북한은 좋은편, 미국은 침략자로 극을 이끌어가는 문화게의 좌파시즘에 대세를 이루기 때문이다. 올해 특히 북한관련 영화가 너무 만은데 정말 싫다."
174,뻔하지 않아서 좋았는데 오히려 더 현실성 있다고 생각됨
175,초중반부 절정과 결말이 보이는 뻔한 스토리. 이미 이러한 종류의 장르는 더이상 관객을 매료 시킬수 없다. 다만 이중욱님이 별 하나를 추가 획득하셨습니다
176,내가 현재 어떤 사랑을 하고 있는지에 따라 감상이 달라질 영화.
178,"아주, 최고는 아니지만 그냥 재미있음. 8.8정도?"
179,키키 키린의 어루만짐을 다시 느낄 수 없다는 것이 애석하다
180,1편보다 더 잘만들었네요
182,현빈 다니엘헤니 얼굴이 넘 재밌네요...
184,"관람후 딱히 기억에 남는 장면이 없네요. 긴장감,유머 둘다 그저 그랬어요"
185,에밀리 블런트 개이쁘고 영화도 재밌다
186,"부모의 욕심에 휘둘리지 않으려 애쓰고 노력해서 얻어낸 자유로운 인생, 그또한 허비하지 않는 현명함까지 갖추고, 기족을 지키는 멋진 녀석 비투스 그의 인생이 부러워지기 까지 합니다. 비투스 역하는 배우 연기도 잘합니다. 여친이 좀더 어려보였으면 하는 아쉬움은 있네요. 잘봤습니다."
187,그래서 이게 마지막 인가요?
188,ㄱㅐ쓰러기 한국영화 수듄 ㅎㅎ;;
189,그들의일상은 내 즐거움
190,"아리 애스터, 조던 필, 로버트 에거스는 이 장르에서 부정할 수 없는 존재가 되었다."
191,독재에 맞선 김재규 의사 일대기
192,가볍게 보기 좋은 산업영화. 눈이 매우 즐거워서 또 보고싶음
193,코믹한 연기 너무 재미있게 잘봤습니다 요즘 날씨도 꾸룩ㄹ한데 실컷웃고 잘생김감상하고오세요
194,마치 사랑하지 않을 땐 최악이 아니었던 것마냥
195,공조1탄 처럼 5번은 빵터집니다. 꼭 보셔요. ^^
196,잘생기고 잘생기고 잘생겼다.와~하다가 끝나버림
197,시인의 사랑이 곁에 있던 아내의 소중함을 깨닫는 내용이길 바랬던 건 나뿐인가
198,연기력 좋고 코믹요소 좋고 지루하지 않고 재밌음
199,"Sf 판타지를 좋아해서 보게됬는데 진짜 너무 재밋어서 말이 안나와요,, 흥미진진한 내용과 소름돋는 음악덕분에 완전 몰입하고 봤어요"
200,그래도 영환데.. 상업성이 있어야 하거늘.. 재미는 있어줘야지..
201,존잼..재미없는줄 알고 기대 안했다가 재밌어서 조아씀 진짜 북한의 아이유가 너무 이뻣음
202,공조1에서 한층 업그레이드 된 느낌이고 배우분들 연기 미쳤고 비주얼도 미쳤고 유머 액션다 가져서 진짜 여러번 봐도 재밌어요 안보신 분들 꼭 보세요!!
203,"이정재감독이라 봤는데..기대이상입니다~이정재,정우성 콤비도 좋고, 출연진도 화려하고 구성도 탄탄한듯합니다~액션.스케일도 짱이구요~다른작품도 마니 해주세요^^"
204,전편보다 잼나고 볼거리 많음. 헨리 완전 멋지고 연기잘함윤아 다시 봤넹 푼수연기 겁나잘함.
205,책을 망친건 무엇이었나
206,클레멘타인을 이어가는 대작
208,감상평 너무 나빠서 기대 안했는데 생각보다 꽤 재미있음 평점 맞추기 위해 10점 드립니다ㅋ
209,고기동 호민촌 대탈출 어드벤처
210,"진짜 미국음악은 재즈가 아닐까 한다. 모든 장면이 감동이지만, 역시나 마지막을 장식한 암스트롱 옹과 마할리아 잭슨의 가스펠이 최고."
211,영화 잘 보았습니다 감사합니다
212,저는 완전 재미있게 봤습니다.완전 무서움 ㅋㅋㅋ
213,"프랑스영화다운 생략과 상상, 그리고 반전 없는 반전"
214,압도적인 감동이나 경이로움보다는 그저 사랑스러워서 미소짓게 되는 영화
