"num,position,name"
"45448,주연,토미야마 케이 (Kei Tomiyama)"
"45449,주연,탕진종 (Tong Chun Chung)"
"45450,주연,틸 슈바이거 (Til Schweiger)"
"45451,주연,토마스 크레취만 (Thomas Kretschmann)"
"45452,주연,토킬드 루스 (Thorkild Roose)"
"45453,주연,테렐레 파베즈 (Terele Pavez)"
"45454,주연,티에리 프레몽 (Thierry Fremont)"
"45455,주연,트리스탄 울로아 (Tristan Ulloa)"
"45456,주연,테렌스 스탬프 (Terence Stamp)"
"45457,주연,티모시 달튼 (Timothy Dalton)"
"45458,주연,팀 커리 (Tim Curry)"
"45459,주연,톰 커트니 (Tom Courtenay)"
"45460,주연,트레버 하워드 (Trevor Howard)"
"45461,주연,톰 콘티 (Tom Conti)"
"45462,주연,톰 베이커 (Tom Baker)"
"45463,주연,테런스 모건 (Terence Morgan)"
"45464,주연,토니 로빈슨 (Tony Robinson)"
"45465,주연,토니 에이켄 (Tony Aitken)"
"45466,주연,트레이시 울만 (Tracey Ullman)"
"45467,주연,틸다 스윈튼 (Tilda Swinton)"
"45468,주연,팀 로스 (Tim Roth)"
"45469,주연,타니아 에머리 (Tania Emery)"
"45470,주연,테렌스 힐 (Terence Hill)"
"45471,주연,테라오 아키라 (Akira Terao)"
"45472,주연,타모리 (Tamori)"
"45473,주연,타카미네 미에코 (Mieko Takamine)"
"45474,주연,토요카와 에츠시 (Etsushi Toyokawa)"
"45475,주연,타키자와 료코 (Takizawa Ryoko)"
"45476,주연,토우마 유미 (Touma Yumi)"
"45477,주연,타나카 미나코 (Tanaka Minako)"
"45478,주연,타나카 아츠코 (Atsuko Tanaka)"
"45479,주연,타마가와 사키코 (Sakiko Tamagawa)"
"45480,주연,토미타 야스코 (Yasuko Tomita)"
"45481,주연,타카시마 마사노부 (Masanobu Takashima)"
"45482,주연,토키와 타카코 (Tokiwa Takako)"
"45483,주연,타다노 미아코 (Miako Tadano)"
"45484,주연,타니하라 쇼스케 (Shosuke Tanihara)"
"45485,주연,타마키 히로시 (Tamaki Hiroshi)"
"45486,주연,타다 아오이 (Aoi Tada)"
"45487,주연,태현실"
"45488,주연,타카라다 아키라 (Akira Takarada)"
"45489,주연,토마스 로스티올라 (Tomas Laustiola)"
"45490,주연,토켈 피터손 (Torkel Petersson)"
"45491,주연,튜바 노보트니 (Tuva Novotny)"
"45492,주연,탁종화 (Tou ChungHua)"
"45493,주연,티파니 라이모스 (Tiffany Limos)"
"45494,주연,톰 베린저 (Tom Berenger)"
"45495,주연,텔리 사바라스 (Telly Savalas)"
"45496,주연,테리 가 (Teri Garr)"
"45497,주연,톰 셀렉 (Tom Selleck)"
"45498,주연,토미 리 존스 (Tommy Lee Jones)"
"45499,주연,토니 커티스 (Tony Curtis)"
"45500,주연,테드 댄슨 (Ted Danson)"
"45501,주연,톰 스커릿 (Tom Skerritt)"
"45502,주연,튜즈데이 웰드 (Tuesday Weld)"
"45503,주연,팀 매더슨 (Tim Matheson)"
"45504,주연,테드 나이트 (Ted Knight)"
"45505,주연,톰 웨이츠 (Tom Waits)"
"45506,주연,타이론 파워 (Tyrone Power)"
"45507,주연,텁 헌터 (Tab Hunter)"
"45508,주연,테드 레인지 (Ted Lange)"
"45509,주연,텔러 (Teller)"
"45510,주연,테리 무어 (Terry Moore)"
"45511,주연,톰 트라이언 (Tom Tryon)"
"45512,주연,테레사 러셀 (Theresa Russell)"
"45513,주연,팀 알렌 (Tim Allen)"
"45514,주연,팀 로빈스 (Tim Robbins)"
"45515,주연,톰 아놀드 (Tom Arnold)"
"45516,주연,톰 행크스 (Tom Hanks)"
"45517,주연,트리트 윌리암스 (Treat Williams)"
"45518,주연,티모시 데일리 (Timothy Daly)"
"45519,주연,타냐 로버츠 (Tanya Roberts)"
"45520,주연,톰 헐스 (Tom Hulce)"
"45521,주연,트레이시 스코긴스 (Tracy Scoggins)"
"45522,주연,테드 맥긴리 (Ted McGinley)"
"45523,주연,테드 웨스 (Ted Wass)"
"45524,주연,티모시 바톰즈 (Timothy Bottoms)"
"45525,주연,티사 패로우 (Tisa Farrow)"
"45526,주연,팀 반 패튼 (Timothy Van Patten)"
"45527,주연,토니 댄자 (Tony Danza)"
"45528,주연,테리 해처 (Teri Hatcher)"
"45529,주연,티모시 허튼 (Timothy Hutton)"
"45530,주연,토드 필드 (Todd Field)"
"45531,주연,톰 크루즈 (Tom Cruise)"
"45532,주연,티아 레오니 (Tea Leoni)"
"45533,주연,톰 시즈모어 (Tom Sizemore)"
"45534,주연,티아 카레레 (Tia Carrere)"
"45535,주연,트레이 파커 (Trey Parker)"
"45536,주연,톰 베리카 (Tom Verica)"
"45537,주연,팀 블레이크 넬슨 (Tim Blake Nelson)"
"45538,주연,토마스 제인 (Thomas Jane)"
"45539,주연,토마스 헤이든 처치 (Thomas Haden Church)"
"45540,주연,테리 파렐 (Terry Farrell)"
"45541,주연,티샤 캠벨 마틴 (Tisha Campbell-Martin)"
"45542,주연,테이텀 오닐 (Tatum O'Neal)"
"45543,주연,타니 웰치 (Tahnee Welch)"
"45544,주연,트레이시 폴란 (Tracy Pollan)"
"45545,주연,톰 샨리 (Tom Schanley)"
"45546,주연,트레이시 그리피스 (Tracy Griffith)"
"45547,주연,티모시 패트릭 카반노 (Timothy Patrick Cavanaugh)"
"45548,주연,타이 딕스 (Taye Diggs)"
"45549,주연,토비 맥과이어 (Tobey Maguire)"
"45550,주연,타라 레이드 (Tara Reid)"
"45551,주연,투팍 (Tupac Shakur)"
"45552,주연,토마스 레논 (Thomas Lennon)"
"45553,주연,타이레스 깁슨 (Tyrese Gibson)"
"45554,주연,토퍼 그레이스 (Topher Grace)"
"45555,주연,타라 초콜 (Tara Chocol)"
"45556,주연,타라 서브코프 (Tara Subkoff)"
"45557,주연,토리 스펠링 (Tori Spelling)"
"45558,주연,토마스 이안 니콜라스 (Thomas Ian Nicholas)"
"45559,주연,톰 가이리 (Tom Guiry)"
"45560,주연,트레버 라이트 (Trevor Wright)"
"45561,주연,테오도르 보더스 (Theodore Borders)"
"45562,주연,파블로 베론 (Pablo Veron)"
"45563,주연,프란체스코 클레멘테 (Francesco Clemente)"
"45564,주연,피터 길러미티 (Peter Guillemette)"
"45565,주연,파테메 체라그 아칼 (Fatemeh Cherag Akhar)"
"45566,주연,필리페 칼바리오 (Philippe Calvario)"
"45567,주연,피터 폴 (Peter Paul)"
"45568,주연,펠리시티 메이슨 (Felicity Mason)"
"45569,주연,폴 크라트카 (Paul Kratka)"
"45570,주연,포지아 엘 케이더 (Fawzia El Kader)"
"45571,주연,폴 A. 파테인 (Paul A. Partain)"
"45572,주연,피터 코시마노 (Peter Cosimano)"
"45573,주연,팻 바로우 (Pat Barlow)"
"45574,주연,패트릭 반즈 (Patrick Barnes)"
"45575,주연,프랭크 메릴 (Frank Merrill)"
"45576,주연,퍼처러원 파타러키자논 (Patcharawan Patarakijjanon)"
"45577,주연,프랭크 마라든 (Frank Maraden)"
"45578,주연,폴 쿠카스 (Paul Kukas)"
"45579,주연,프레더릭 커 (Frederick Kerr)"
"45580,주연,푸이-와이 리 (Pui-Wai Li)"
"45581,주연,피터 어스티노브 (Peter Ustinnov)"
"45582,주연,폴 허스톤 (Paul Huston)"
"45583,주연,파니 워드 (Fannie Ward)"
"45584,주연,파블리토 칼보 (Pablito Calvo)"
"45585,주연,필리프 마론 (Philippe Maron)"
"45586,주연,폴 클러크 (Paul Klerk)"
"45587,주연,프란세스카 모리기 (Francesca Moriggi)"
"45588,주연,파머 리 토드 (Palmer Lee Todd)"
"45589,주연,포울 번드가드 (Poul Bundgaard)"
"45590,주연,파비안 (Fabian)"
"45591,주연,펠릭스 워드 (Felix Ward)"
"45592,주연,파올로 빌라지오 (Paolo Villaggio)"
"45593,주연,페레이라 굴러 (Ferreira Gullar)"
"45594,주연,피터 예른도프프 (Peter Jerndorff)"
"45595,주연,폴리나 피에코프스카 (Polina Pickowska)"
"45596,주연,프라르타나 (Prarthana)"
"45597,주연,피터 P. 스타슨 주니어 (Peter P. Starson Jr.)"
"45598,주연,패트리샤 허드 (Patricia Herd)"
"45599,주연,프랭클린 토머스 (Franklin Thomas)"
"45600,주연,패트릭 마이너 (Patrik Minar)"
"45601,주연,파볼 시몬 (Pavol Simon)"
"45602,주연,폴 오세아 (Paul O'Shea)"
"45603,주연,프레더릭 콤스 (Frederick Combs)"
"45604,주연,피터 타터 (Peter Tarter)"
"45605,주연,"
"45606,주연,프랭크 랭포드 (Frank Langford)"
"45607,주연,프레디 마틴 (Freddy Martin)"
"45608,주연,프레드 워링 (Fred Waring)"
"45609,주연,피아 카마카이 (Pia Kamakahi)"
"45610,주연,피오나 곤틀렛 (Fiona Gauntlett)"
"45611,주연,프란시스 세르곤자 (Francis Sergonzat)"
"45612,주연,파브리지오 포르테 (Fabrizio Forte)"
"45613,주연,패트릭 드페이러 (Patrick Depeyrrat)"
"45614,주연,필립 브라운 (Phillip Brown)"
"45615,주연,패트릭 카시디 (Patrick Cassidy)"
"45616,주연,프란시스 에바리스토 (Francis Evaristo)"
"45617,주연,필립 콜리스 (Phillip Corlis)"
"45618,주연,피트 앳킨스 (Pete Atkins)"
"45619,주연,패트릭 로우 (Patrick Lowe)"
"45620,주연,폴 위트혼 (Paul Whitthorne)"
"45621,주연,폴 둘렉스 (Paul Doolex)"
"45622,주연,패트릭 오브라이언 (Patrick O'Bryan)"
"45623,주연,프리미카 이톤 (Premika Eaton)"
"45624,주연,프랭크 포레타 (Frank Porretta)"
"45625,주연,필립 브라운 (Philip Brown)"
"45626,주연,프란세스 에드먼드 (Frances Edmund)"
"45627,주연,페리 암스트롱 (Perry Armstrong)"
"45628,주연,패트리샤 에이버리 (Patricia Avery)"
"45629,주연,페르디난드 보트커 (Ferdinand Bottker)"
"45630,주연,파브리스 그레코 (Fabrice Greco)"
"45631,주연,프랑수아 델딕 (Francoise Deldick)"
"45632,주연,프랭크 R. 벤슨 (Frank R. Benson)"
"45633,주연,피에트로 팔콘 (Pietro Falcone)"
"45634,주연,페시 대럴 스탠딩 (Percy Darrell Standing)"
"45635,주연,페르난도 토레스 (Fernando Torres)"
"45636,주연,파스칼 브루컨 (Pascale Bruchon)"
"45637,주연,파블 나자로브 (Pavel Nazarov)"
"45638,주연,파멜라 웨이드너 (Pamela Weidner)"
"45639,주연,피터 드래그나 (Peter Dragna)"
"45640,주연,파트리시아 라에 (Patricia Rae)"
"45641,주연,프레드 두어 (Fred Dur)"
"45642,주연,필립 A. 패터슨 (Philip A. Patterson)"
"45643,주연,풍 송중 (Songjung Pung)"
"45644,주연,포미닛 (4minute)"
"45645,주연,프랭크 존스 (Frank Jones)"
"45646,주연,피터 쿨렌 (Peter Cullen)"
"45647,주연,프란시스코 카뎃 (Francisco Cardet)"
"45648,주연,피터 돌링거 (Peter Dollinger)"
"45649,주연,프란체스카 피폴리 (Francesca Pipoli)"
"45650,주연,표영재"
"45651,주연,피터 드럭커 (Peter Drucker)"
"45652,주연,패트리시아 로페즈 (Patricia Lopez)"
"45653,주연,피터 애슬 호든 (Peter Asle Holden)"
"45654,주연,파필론 수 수 (Papillon Soo Soo)"
"45655,주연,필립 안토니 로드리게즈 (Philip Anthony Rodriguez)"
"45656,주연,폴린 콜린스 (Pauline Collins)"
"45657,주연,피터 커싱 (Peter Cushing)"
"45658,주연,피에르 잘버트 (Pierre Jalbert)"
"45659,주연,페르난도 페르난 고메즈 (Fernando Fernan Gomez)"
"45660,주연,팻 모리타 (Pat Morita)"
"45661,주연,패트리샤 닐 (Patricia Neal)"
"45662,주연,팟시 루스 밀러 (Patsy Ruth Miller)"
"45663,주연,페이 레이 (Fay Wray)"
"45664,주연,프레드 윌리암슨 (Fred Williamson)"
"45665,주연,피어 안젤리 (Pier Angeli)"
"45666,주연,프랭키 아발론 (Frankie Avalon)"
"45667,주연,폴 버나드 (Paul Bernard)"
"45668,주연,페기 플레밍 (Peggy Fleming)"
"45669,주연,프랭클린 다이얼 (Franklin Dyall)"
"45670,주연,폴 브룩 (Paul Brooke)"
"45671,주연,핑-유 창 (Ping-Yu Chang)"
"45672,주연,프랑소와즈 아르누르 (Francoise Arnoul)"
"45673,주연,패트리샤 오웬스 (Patricia Owens)"
"45674,주연,패트리샤 맥코맥 (Patricia McCormack)"
"45675,주연,폴 더글러스 (Paul Douglas)"
"45676,주연,프레스턴 포스터 (Preston Foster)"
"45677,주연,페이 콤톤 (Fay Compton)"
"45678,주연,패트릭 바 (Patrick Barr)"
"45679,주연,폴 바일라건 (Paule Baillargeon)"
"45680,주연,피터 벤슨 (Peter Benson)"
"45681,주연,페데리코 루피 (Federico Luppi)"
"45682,주연,프레더릭 워드 (Frederick Warde)"
"45683,주연,폴 하트먼 (Paul Hartmann)"
"45684,주연,피에르 꼴랭 (Pierre Collin)"
"45685,주연,폴 모건 (Paul Morgan)"
"45686,주연,페이 그란트 (Faye Grant)"
"45687,주연,패트릭 스웨이지 (Patrick Swayze)"
"45688,주연,패트릭 버긴 (Patrick Bergin)"
"45689,주연,필립 볼터 (Philippe Volter)"
"45690,주연,파멜린 페르딘 (Pamelyn Ferdin)"
"45691,주연,패트리샤 톨먼 (Patricia Tallman)"
"45692,주연,패트리샤 웨티그 (Patricia Wettig)"
"45693,주연,프랭크 스탤론 (Frank Stallone)"
"45694,주연,필리스 로건 (Phyllis Logan)"
"45695,주연,페르난도 알렌드 (Fernando Allende)"
"45696,주연,페이지 오하라 (Paige O'Hara)"
"45697,주연,프랭크 아네스 (Frank Annese)"
"45698,주연,파커 스티븐슨 (Parker Stevenson)"
"45699,주연,필립 클레버트 (Philippe Klebert)"
"45700,주연,페르 순트버그 (Par Sundberg)"
"45701,주연,표트르 마모노프 (Pyotr Mamonov)"
"45702,주연,플로랑스 게랭 (Florence Guerin)"
"45703,주연,피터리 슈마넨 (Petteri Summanen)"
"45704,주연,파트리샤 카스 (Patricia Kaas)"
"45705,주연,파트리크 오리그나 (Patrick Aurignac)"
"45706,주연,프란체스코 퀸 (Francesco Quinn)"
"45707,주연,페르난다 토레스 (Fernanda Torres)"
"45708,주연,패트릭 맥고우 (Patrick McGaw)"
"45709,주연,프란체스카 델레라 (Francesca Dellera)"
"45710,주연,플로렌스 퍼넬 (Florence Pernel)"
"45711,주연,피오나 겔린 (Fiona Gelin)"
"45712,주연,페이지 터코 (Paige Turco)"
"45713,주연,파올라 도밍긴 (Paola Dominguin)"
"45714,주연,피터 펄스 (Peter Phelps)"
"45715,주연,퐁파트 와치라번종 (Pongpat Wachirabunjong)"
"45716,주연,프란시스 레노드 (Francis Renaud)"
"45717,주연,포 핑 후 (Fow Pyng Hu)"
"45718,주연,플로라 몽고메리 (Flora Montgomery)"
"45719,주연,파민더 나그라 (Parminder Nagra)"
"45720,주연,프레스턴 러시 (Preston Lacy)"
"45721,주연,피터 프란젠 (Peter Franzen)"
"45722,주연,폰느 A. 챔버스 (Faune A. Chambers)"
"45723,주연,프랭키 리벤스 (Franky Ribbens)"
"45724,주연,패트릭 오코넬 (Patrick O'Connell)"
"45725,주연,피터 안소니 탐바키스 (Peter Anthony Tambakis)"
"45726,주연,피에르 보랭거 (Pierre Boulanger)"
"45727,주연,폴 호간 (Paul Hogan)"
"45728,주연,폴 메르쿠리오 (Paul Mercurio)"
"45729,주연,포피 몽고메리 (Poppy Montgomery)"
"45730,주연,페타 윌슨 (Peta Wilson)"
"45731,주연,페르낭 르두 (Fernand Ledoux)"
"45732,주연,펠레 (Pele)"
"45733,주연,피터 보레스키 (Peter Boretski)"
"45734,주연,폴 앵카 (Paul Anka)"
"45735,주연,피터 헴 (Peter Helm)"
"45736,주연,폴 그로스 (Paul Gross)"
"45737,주연,파멜라 앤더슨 (Pamela Anderson)"
"45738,주연,풍덕륜 (Fung Tak Lun)"
"45739,주연,프리에드릭 쇼엔펠더 (Friedrich Schoenfelder)"
"45740,주연,피터 로메이어 (Peter Lohmeyer)"
"45741,주연,프란카 포텐테 (Franka Potente)"
"45742,주연,프레벤 레어도르프 라이 (Preben Lerdorff Rye)"
"45743,주연,필라 바르뎀 (Pilar Bardem)"
"45744,주연,페넬로페 크루즈 (Penelope Cruz)"
"45745,주연,펠레 마르티네즈 (Fele Martinez)"
"45746,주연,피에르 리샤르 (Pierre Richard)"
"45747,주연,필립 느와레 (Philippe Noiret)"
"45748,주연,파트릭 드베르 (Patrick Dewaere)"
"45749,주연,필립 나혼 (Philippe Nahon)"
"45750,주연,프랑수아 페리어 (Francois Perier)"
"45751,주연,패트릭 체스네 (Patrick Chesnais)"
"45752,주연,프란시스 허스터 (Francis Huster)"
"45753,주연,페르난델 (Fernandel)"
"45754,주연,파스칼 그레고리 (Pascal Greggory)"
"45755,주연,파브리스 루치니 (Fabrice Luchini)"
"45756,주연,프레데릭 디팡달 (Frederic Diefenthal)"
"45757,주연,필립 토레톤 (Philippe Torreton)"
"45758,주연,파비안느 베이브 (Fabienne Babe)"
"45759,주연,피트 포스틀스웨이트 (Pete Postlethwaite)"
"45760,주연,피터 셀러스 (Peter Sellers)"
"45761,주연,패트릭 스튜어트 (Patrick Stewart)"
"45762,주연,피터 유스티노프 (Peter Ustinov)"
"45763,주연,피터 핀치 (Peter Finch)"
"45764,주연,피오나 루이스 (Fiona Lewis)"
"45765,주연,폴 맥간 (Paul McGann)"
"45766,주연,피터 뮬란 (Peter Mullan)"
"45767,주연,필 콜린스 (Phil Collins)"
"45768,주연,피놀라 휴즈 (Finola Hughes)"
"45769,주연,팻시 켄싯 (Patsy Kensit)"
"45770,주연,폴 베타니 (Paul Bettany)"
"45771,주연,페이 매터슨 (Fay Masterson)"
"45772,주연,폴 니콜스 (Paul Nicholls)"
"45773,주연,프레디 보어스 (Freddie Boath)"
"45774,주연,피터 안도레이 (Peter Andorai)"
"45775,주연,피터 오툴 (Peter O'Toole)"
"45776,주연,프레디 바소로미우 (Freddie Bartholomew)"
"45777,주연,피어스 브로스넌 (Pierce Brosnan)"
"45778,주연,프랑코 콜럼부 (Franco Columbu)"
"45779,주연,프랑코 네로 (Franco Nero)"
"45780,주연,프랑코 브랜시아롤리 (Franco Branciaroli)"
"45781,주연,페데리코 보이도 (Federico Boido)"
"45782,주연,페레스 파레스 (Fares Fares)"
"45783,주연,팜케 얀센 (Famke Janssen)"
"45784,주연,파멜라 스테펜슨 (Pamela Stephenson)"
"45785,주연,폴 무니 (Paul Muni)"
"45786,주연,피아 디거마크 (Pia Degermark)"
"45787,주연,프리실라 반즈 (Priscilla Barnes)"
"45788,주연,프레드로 스타르 (Fredro Starr)"
"45789,주연,페이 더너웨이 (Faye Dunaway)"
"45790,주연,프랭크 란젤라 (Frank Langella)"
"45791,주연,프레드릭 마치 (Fredric March)"
"45792,주연,폴 뉴먼 (Paul Newman)"
"45793,주연,피터 폰다 (Peter Fonda)"
"45794,주연,패티 듀크 (Patty Duke)"
"45795,주연,파라 포셋 (Farrah Fawcett)"
"45796,주연,팜 그리어 (Pam Grier)"
"45797,주연,피터 포크 (Peter Falk)"
"45798,주연,피터 보일 (Peter Boyle)"
"45799,주연,피터 코요테 (Peter Coyote)"
"45800,주연,폴 르 맷 (Paul Le Mat)"
"45801,주연,팻 분 (Pat Boone)"
"45802,주연,피터 스트라우스 (Peter Strauss)"
"45803,주연,프리실라 프레슬리 (Priscilla Presley)"
"45804,주연,폴 윈필드 (Paul Winfield)"
"45805,주연,프랭크 시나트라 (Frank Sinatra)"
"45806,주연,프레드 아스테어 (Fred Astaire)"
"45807,주연,피터 웰러 (Peter Weller)"
"45808,주연,파워스 부스 (Powers Boothe)"
"45809,주연,파울레트 고다드 (Paulette Goddard)"
"45810,주연,플로렌스 리 (Florence Lee)"
"45811,주연,패트릭 웨인 (Patrick Wayne)"
"45812,주연,페이 스페인 (Fay Spain)"
"45813,주연,팻 오브라이언 (Pat O'Brien)"
"45814,주연,프랭크 러브조이 (Frank Lovejoy)"
"45815,주연,필리샤 라샤드 (Phylicia Rashad)"
"45816,주연,페리 킹 (Perry King)"
"45817,주연,프레드 맥머레이 (Fred MacMurray)"
"45818,주연,프랭크 웰커 (Frank Welker)"
"45819,주연,필 해리스 (Phil Harris)"
"45820,주연,폴 버크 (Paul Burke)"
"45821,주연,폴 윈첼 (Paul Winchell)"
"45822,주연,프랭키 레인 (Frankie Laine)"
"45823,주연,피터 마크 리치먼 (Peter Mark Richman)"
"45824,주연,필립 프록터 (Philip Proctor)"
"45825,주연,프란시스 맥도맨드 (Frances McDormand)"
"45826,주연,피터 갤러거 (Peter Gallagher)"
"45827,주연,프랑크 자가리노 (Frank Zagarino)"
"45828,주연,피터 스콜라리 (Peter Scolari)"
"45829,주연,팜 도버 (Pam Dawber)"
"45830,주연,폴 레이저 (Paul Reiser)"
"45831,주연,파멜라 수 마틴 (Pamela Sue Martin)"
"45832,주연,파멜라 진 브라이언트 (Pamela Jean Bryant)"
"45833,주연,피아 자도라 (Pia Zadora)"
"45834,주연,피터 오노라티 (Peter Onorati)"
"45835,주연,피터 호튼 (Peter Horton)"
"45836,주연,펜 질렛 (Penn Jillette)"
"45837,주연,폴 메이스 (Paul Mace)"
"45838,주연,패트리시아 맥퍼슨 (Patricia McPherson)"
"45839,주연,포레스트 휘태커 (Forest Whitaker)"
"45840,주연,패트리샤 아퀘트 (Patricia Arquette)"
"45841,주연,패트릭 뎀시 (Patrick Dempsey)"
"45842,주연,피터 버그 (Peter Berg)"
"45843,주연,피비 케이츠 (Phoebe Cates)"
